frame,time_s,visibility,x_px,y_px,court_x_m,court_y_m,speed_mps,is_missing,is_interpolated,is_spatial_valid,speed_valid,confidence,source
98,3.269937,1,616.000,207.000,,,,0,0,0,0,0.683,refined
99,3.303303,1,610.000,195.000,,,,0,0,0,0,0.800,refined
100,3.336670,1,604.000,186.000,,,,0,0,0,0,0.800,refined
101,3.370037,1,598.000,178.000,,,,0,0,0,0,0.800,refined
102,3.403403,1,591.000,170.000,,,,0,0,0,0,0.800,refined
103,3.436770,1,584.000,166.000,,,,0,0,0,0,0.800,refined
104,3.470137,1,580.000,160.000,,,,0,0,0,0,0.800,refined
105,3.503504,1,573.000,157.000,,,,0,0,0,0,0.800,refined
106,3.536870,1,568.000,153.000,,,,0,0,0,0,0.800,refined
107,3.570237,1,559.000,156.000,,,,0,0,0,0,0.800,refined
108,3.603604,1,554.000,155.000,,,,0,0,0,0,0.800,refined
109,3.636970,1,549.000,158.000,,,,0,0,0,0,0.800,refined
110,3.670337,1,544.000,161.000,,,,0,0,0,0,0.800,refined
111,3.703704,1,537.000,166.000,,,,0,0,0,0,0.800,refined
112,3.737070,1,532.000,173.000,,,,0,0,0,0,0.800,refined
113,3.770437,1,526.000,177.000,,,,0,0,0,0,0.800,refined
114,3.803804,1,521.000,185.000,,,,0,0,0,0,0.800,refined
115,3.837171,1,516.000,194.000,,,,0,0,0,0,0.800,refined
116,3.870537,1,510.000,204.000,,,,0,0,0,0,0.800,refined
117,3.903904,1,505.000,217.000,,,,0,0,0,0,0.800,refined
118,3.937271,1,498.000,229.000,,,,0,0,0,0,0.769,refined
119,3.970637,1,496.000,240.000,,,,0,0,0,0,0.800,refined
120,4.004004,1,490.000,255.000,,,,0,0,0,0,0.800,refined
121,4.037371,1,483.000,271.000,,,,0,0,0,0,0.800,refined
122,4.070737,1,480.000,287.000,,,,0,0,0,0,0.704,refined
123,4.104104,1,474.000,305.000,,,,0,0,0,0,0.647,refined
124,4.137471,1,470.000,321.000,,,,0,0,0,0,0.689,refined
125,4.170838,1,468.000,340.000,,,,0,0,0,0,0.526,refined
126,4.204204,1,460.000,359.000,,,,0,0,0,0,0.651,refined
127,4.237571,1,457.000,377.000,2.012119,0.644287,,0,0,1,0,0.614,refined
128,4.270938,1,453.000,397.000,2.111398,2.010416,,0,0,1,0,0.532,refined
129,4.304304,1,449.000,416.000,2.195816,3.205374,,0,0,1,0,0.447,refined
130,4.337671,1,457.000,391.000,2.118170,1.611982,,0,0,1,0,0.523,refined
131,4.371038,1,466.000,370.000,2.076627,0.134720,,0,1,1,0,0.250,interp
132,4.404404,1,474.000,348.000,,,,0,0,0,0,0.597,refined
133,4.437771,1,480.000,332.000,,,,0,0,0,0,0.600,refined
134,4.471138,1,485.000,323.000,,,,0,0,0,0,0.680,refined
135,4.504505,1,490.000,315.000,,,,0,0,0,0,0.714,refined
136,4.537871,1,493.000,308.000,,,,0,0,0,0,0.725,refined
137,4.571238,1,499.000,302.000,,,,0,0,0,0,0.700,refined
138,4.604605,1,502.000,296.000,,,,0,0,0,0,0.719,refined
139,4.637971,1,506.000,296.000,,,,0,0,0,0,0.771,refined
140,4.671338,1,509.000,295.000,,,,0,0,0,0,0.737,refined
141,4.704705,1,513.000,297.000,,,,0,0,0,0,0.744,refined
142,4.738071,1,516.000,297.000,,,,0,0,0,0,0.726,refined
143,4.771438,1,518.000,299.000,,,,0,0,0,0,0.758,refined
144,4.804805,1,519.000,301.000,,,,0,0,0,0,0.740,refined
145,4.838172,1,523.000,305.000,,,,0,0,0,0,0.699,refined
146,4.871538,1,525.000,309.000,,,,0,0,0,0,0.631,refined
147,4.904905,1,527.000,314.000,,,,0,0,0,0,0.718,refined
148,4.938272,1,528.000,319.000,,,,0,0,0,0,0.733,refined
149,4.971638,1,531.000,325.000,,,,0,0,0,0,0.735,refined
150,5.005005,1,533.000,333.000,,,,0,0,0,0,0.595,refined
151,5.038372,1,535.000,339.000,,,,0,0,0,0,0.591,refined
152,5.071738,1,536.000,333.000,,,,0,0,0,0,0.633,refined
153,5.105105,1,544.000,325.000,,,,0,0,0,0,0.638,refined
154,5.138472,1,550.000,318.000,,,,0,0,0,0,0.704,refined
155,5.171839,1,550.000,317.000,,,,0,0,0,0,0.800,refined
156,5.205205,1,552.000,306.000,,,,0,0,0,0,0.563,refined
157,5.238572,1,555.000,303.000,,,,0,0,0,0,0.506,refined
158,5.271939,1,557.000,300.000,,,,0,0,0,0,0.580,refined
159,5.305305,1,563.000,302.000,,,,0,0,0,0,0.580,refined
160,5.338672,1,561.000,301.000,,,,0,0,0,0,0.621,refined
161,5.372039,1,562.000,302.000,,,,0,0,0,0,0.708,refined
162,5.405405,1,564.000,308.000,,,,0,0,0,0,0.693,refined
163,5.438772,1,566.000,310.000,,,,0,0,0,0,0.770,refined
164,5.472139,1,567.000,317.000,,,,0,0,0,0,0.606,refined
165,5.505506,1,570.000,323.000,,,,0,0,0,0,0.682,refined
166,5.538872,1,572.000,327.000,,,,0,0,0,0,0.766,refined
167,5.572239,1,573.000,335.000,,,,0,0,0,0,0.675,refined
168,5.605606,1,576.000,342.000,,,,0,0,0,0,0.629,refined
169,5.638972,1,577.000,353.000,,,,0,0,0,0,0.643,refined
170,5.672339,1,579.000,364.000,,,,0,0,0,0,0.602,refined
171,5.705706,1,581.000,376.000,3.635045,0.532977,,0,0,1,0,0.579,refined
172,5.739072,1,583.000,383.000,3.690084,1.025995,14.867544,0,0,1,1,0.649,refined
173,5.772439,1,584.000,395.000,3.750000,1.837807,24.396173,0,0,1,1,0.582,refined
174,5.805806,1,583.000,389.000,3.714042,1.437300,12.051474,0,1,1,1,0.250,interp
175,5.839173,1,582.000,382.000,3.673061,0.956716,14.455376,0,1,1,1,0.250,interp
176,5.872539,1,581.000,376.000,3.635045,0.532977,12.750460,0,1,1,1,0.250,interp
177,5.905906,1,580.000,370.000,3.596006,0.097828,13.093783,0,1,1,1,0.250,interp
178,5.939273,1,579.000,364.000,,,,0,1,0,0,0.250,interp
179,5.972639,1,578.000,357.000,,,,0,1,0,0,0.250,interp
180,6.006006,1,577.000,351.000,,,,0,0,0,0,0.500,refined
181,6.039373,1,571.000,302.000,,,,0,0,0,0,0.554,refined
182,6.072739,1,563.000,256.000,,,,0,0,0,0,0.637,refined
183,6.106106,1,558.000,222.000,,,,0,0,0,0,0.508,refined
184,6.139473,1,554.000,186.000,,,,0,0,0,0,0.689,refined
185,6.172840,1,549.000,160.000,,,,0,0,0,0,0.777,refined
186,6.206206,1,545.000,136.000,,,,0,0,0,0,0.800,refined
187,6.239573,1,542.000,112.000,,,,0,0,0,0,0.727,refined
188,6.272940,1,540.000,95.000,,,,0,0,0,0,0.800,refined
189,6.306306,1,535.000,78.000,,,,0,0,0,0,0.800,refined
190,6.339673,1,533.000,62.000,,,,0,0,0,0,0.800,refined
191,6.373040,1,531.000,48.000,,,,0,0,0,0,0.800,refined
192,6.406406,1,529.000,38.000,,,,0,0,0,0,0.800,refined
193,6.439773,1,526.000,27.000,,,,0,0,0,0,0.800,refined
194,6.473140,1,524.000,19.000,,,,0,0,0,0,0.787,refined
195,6.506507,0,,,,,,1,0,0,0,0.000,rejected_roi
196,6.539873,0,,,,,,1,0,0,0,0.000,rejected_roi
197,6.573240,0,,,,,,1,0,0,0,0.000,rejected_roi
198,6.606607,0,,,,,,1,0,0,0,0.000,missing
199,6.639973,0,,,,,,1,0,0,0,0.000,missing
200,6.673340,0,,,,,,1,0,0,0,0.000,missing
201,6.706707,0,,,,,,1,0,0,0,0.000,missing
202,6.740073,0,,,,,,1,0,0,0,0.000,missing
203,6.773440,0,,,,,,1,0,0,0,0.000,missing
204,6.806807,0,,,,,,1,0,0,0,0.000,missing
205,6.840174,0,,,,,,1,0,0,0,0.000,missing
206,6.873540,0,,,,,,1,0,0,0,0.000,missing
207,6.906907,0,,,,,,1,0,0,0,0.000,rejected_roi
208,6.940274,0,,,,,,1,0,0,0,0.000,rejected_roi
209,6.973640,0,,,,,,1,0,0,0,0.000,rejected_roi
210,7.007007,0,,,,,,1,0,0,0,0.000,rejected_roi
211,7.040374,1,507.000,25.000,,,,0,0,0,0,0.800,refined
212,7.073740,1,507.000,32.000,,,,0,0,0,0,0.800,refined
213,7.107107,1,507.000,42.000,,,,0,0,0,0,0.800,refined
214,7.140474,1,507.000,50.000,,,,0,0,0,0,0.800,refined
215,7.173841,1,508.000,61.000,,,,0,0,0,0,0.800,refined
216,7.207207,1,509.000,70.000,,,,0,0,0,0,0.800,refined
217,7.240574,1,508.000,80.000,,,,0,0,0,0,0.800,refined
218,7.273941,1,509.000,92.000,,,,0,0,0,0,0.800,refined
219,7.307307,1,507.000,103.000,,,,0,0,0,0,0.773,refined
220,7.340674,1,509.000,115.000,,,,0,0,0,0,0.797,refined
221,7.374041,1,508.000,127.000,,,,0,0,0,0,0.786,refined
222,7.407407,1,510.000,139.000,,,,0,0,0,0,0.787,refined
223,7.440774,1,508.000,153.000,,,,0,0,0,0,0.752,refined
224,7.474141,1,507.000,163.000,,,,0,0,0,0,0.800,refined
225,7.507508,1,506.000,239.000,,,,0,0,0,0,0.579,refined
226,7.540874,1,502.000,285.000,,,,0,0,0,0,0.633,refined
227,7.574241,1,502.000,322.000,,,,0,0,0,0,0.631,refined
228,7.607608,1,502.000,352.000,,,,0,0,0,0,0.579,refined
229,7.640974,1,499.000,379.000,2.576618,0.772701,,0,0,1,0,0.587,refined
230,7.674341,1,498.000,403.000,2.713107,2.383529,,0,0,1,0,0.592,refined
231,7.707708,1,497.000,428.000,2.841943,3.898228,,0,0,1,0,0.561,refined
232,7.741074,1,497.000,453.000,2.969831,5.269379,,0,0,1,0,0.555,refined
233,7.774441,1,495.000,476.000,3.055716,6.421655,34.629482,0,0,1,1,0.576,refined
234,7.807808,1,494.000,497.000,3.136676,7.392675,29.202467,0,0,1,1,0.591,refined
235,7.841175,1,494.000,520.000,3.229719,8.377318,29.641205,0,0,1,1,0.650,refined
236,7.874541,1,523.000,503.000,3.459301,7.648920,22.888771,0,0,1,1,0.431,refined
237,7.907908,1,546.000,461.000,3.550479,5.666739,,0,0,1,0,0.496,refined
238,7.941275,1,569.000,430.000,3.698197,3.991002,,0,0,1,0,0.445,refined
239,7.974641,1,594.000,404.000,3.907427,2.417124,,0,0,1,0,0.488,refined
240,8.008008,1,612.000,379.000,4.052304,0.736469,,0,0,1,0,0.654,refined
241,8.041375,1,629.000,367.000,,,,0,0,0,0,0.631,refined
242,8.074741,1,644.000,354.000,,,,0,0,0,0,0.600,refined
243,8.108108,1,660.000,338.000,,,,0,0,0,0,0.551,refined
244,8.141475,1,671.000,328.000,,,,0,0,0,0,0.600,refined
245,8.174842,1,684.000,320.000,,,,0,0,0,0,0.717,refined
246,8.208208,1,693.000,315.000,,,,0,1,0,0,0.250,interp
247,8.241575,1,702.000,310.000,,,,0,1,0,0,0.250,interp
248,8.274942,1,711.000,305.000,,,,0,0,0,0,0.741,refined
249,8.308308,1,720.000,302.000,,,,0,1,0,0,0.250,interp
250,8.341675,1,729.000,300.000,,,,0,0,0,0,0.593,refined
251,8.375042,1,738.000,300.000,,,,0,0,0,0,0.626,refined
252,8.408408,1,744.000,301.000,,,,0,1,0,0,0.250,interp
253,8.441775,1,750.000,302.000,,,,0,0,0,0,0.715,refined
254,8.475142,1,759.000,303.000,,,,0,0,0,0,0.783,refined
255,8.508509,1,765.000,306.000,,,,0,0,0,0,0.665,refined
256,8.541875,1,770.000,312.000,,,,0,0,0,0,0.713,refined
257,8.575242,1,778.000,316.000,,,,0,0,0,0,0.683,refined
258,8.608609,1,782.000,319.000,,,,0,0,0,0,0.745,refined
259,8.641975,1,789.000,326.000,,,,0,0,0,0,0.719,refined
260,8.675342,1,794.000,332.000,,,,0,0,0,0,0.698,refined
261,8.708709,1,799.000,339.000,,,,0,0,0,0,0.606,refined
262,8.742075,1,805.000,349.000,,,,0,0,0,0,0.547,refined
263,8.775442,1,807.000,355.000,,,,0,0,0,0,0.633,refined
264,8.808809,1,810.000,363.000,,,,0,0,0,0,0.604,refined
265,8.842176,1,817.000,374.000,,,,0,0,0,0,0.570,refined
266,8.875542,1,821.000,383.000,,,,0,0,0,0,0.600,refined
267,8.908909,1,820.000,348.000,,,,0,1,0,0,0.250,interp
268,8.942276,1,819.000,312.000,,,,0,0,0,0,0.548,refined
269,8.975642,1,820.000,270.000,,,,0,0,0,0,0.572,refined
270,9.009009,1,817.000,239.000,,,,0,0,0,0,0.522,refined
271,9.042376,1,819.000,201.000,,,,0,0,0,0,0.541,refined
272,9.075742,1,820.000,177.000,,,,0,0,0,0,0.595,refined
273,9.109109,1,819.000,154.000,,,,0,0,0,0,0.638,refined
274,9.142476,1,815.000,133.000,,,,0,0,0,0,0.645,refined
275,9.175843,1,816.000,118.000,,,,0,0,0,0,0.724,refined
276,9.209209,1,816.000,103.000,,,,0,0,0,0,0.778,refined
277,9.242576,1,815.000,89.000,,,,0,0,0,0,0.800,refined
278,9.275943,1,813.000,74.000,,,,0,0,0,0,0.743,refined
279,9.309309,1,813.000,65.000,,,,0,0,0,0,0.754,refined
280,9.342676,1,811.000,55.000,,,,0,0,0,0,0.790,refined
281,9.376043,1,810.000,46.000,,,,0,0,0,0,0.791,refined
282,9.409409,1,809.000,44.000,,,,0,0,0,0,0.800,refined
283,9.442776,1,810.000,37.000,,,,0,0,0,0,0.800,refined
284,9.476143,1,807.000,33.000,,,,0,0,0,0,0.800,refined
285,9.509510,1,805.000,31.000,,,,0,0,0,0,0.800,refined
286,9.542876,1,803.000,30.000,,,,0,0,0,0,0.704,refined
287,9.576243,1,803.000,29.000,,,,0,0,0,0,0.800,refined
288,9.609610,1,801.000,31.000,,,,0,0,0,0,0.800,refined
289,9.642976,1,800.000,34.000,,,,0,0,0,0,0.800,refined
290,9.676343,1,799.000,35.000,,,,0,0,0,0,0.800,refined
291,9.709710,1,797.000,39.000,,,,0,0,0,0,0.800,refined
292,9.743076,1,794.000,45.000,,,,0,0,0,0,0.800,refined
293,9.776443,1,791.000,54.000,,,,0,0,0,0,0.800,refined
294,9.809810,1,789.000,58.000,,,,0,0,0,0,0.800,refined
295,9.843177,1,788.000,71.000,,,,0,0,0,0,0.800,refined
296,9.876543,1,784.000,78.000,,,,0,0,0,0,0.800,refined
297,9.909910,1,782.000,96.000,,,,0,0,0,0,0.800,refined
298,9.943277,1,780.000,104.000,,,,0,0,0,0,0.800,refined
299,9.976643,1,778.000,122.000,,,,0,0,0,0,0.800,refined
300,10.010010,1,776.000,132.000,,,,0,0,0,0,0.800,refined
301,10.043377,1,773.000,150.000,,,,0,0,0,0,0.800,refined
302,10.076743,1,769.000,165.000,,,,0,0,0,0,0.800,refined
303,10.110110,1,768.000,183.000,,,,0,0,0,0,0.800,refined
304,10.143477,1,766.000,202.000,,,,0,0,0,0,0.800,refined
305,10.176844,1,764.000,220.000,,,,0,0,0,0,0.672,refined
306,10.210210,1,761.000,242.000,,,,0,0,0,0,0.779,refined
307,10.243577,1,759.000,258.000,,,,0,0,0,0,0.673,refined
308,10.276944,1,756.000,279.000,,,,0,0,0,0,0.800,refined
309,10.310310,1,709.000,290.000,,,,0,0,0,0,0.584,refined
310,10.343677,1,666.000,289.000,,,,0,0,0,0,0.600,refined
311,10.377044,1,636.000,286.000,,,,0,0,0,0,0.789,refined
312,10.410410,1,610.000,288.000,,,,0,0,0,0,0.779,refined
313,10.443777,1,586.000,289.000,,,,0,0,0,0,0.756,refined
314,10.477144,1,570.000,292.000,,,,0,1,0,0,0.250,interp
315,10.510511,1,555.000,296.000,,,,0,1,0,0,0.250,interp
316,10.543877,1,539.000,299.000,,,,0,0,0,0,0.710,refined
317,10.577244,1,525.000,304.000,,,,0,0,0,0,0.679,refined
318,10.610611,1,516.000,308.000,,,,0,1,0,0,0.250,interp
319,10.643977,1,507.000,312.000,,,,0,0,0,0,0.759,refined
320,10.677344,1,499.000,318.000,,,,0,0,0,0,0.707,refined
321,10.710711,1,489.000,323.000,,,,0,0,0,0,0.675,refined
322,10.744077,1,485.000,334.000,,,,0,0,0,0,0.648,refined
323,10.777444,1,477.000,336.000,,,,0,0,0,0,0.641,refined
324,10.810811,1,470.000,346.000,,,,0,0,0,0,0.571,refined
325,10.844178,1,465.000,354.000,,,,0,0,0,0,0.705,refined
326,10.877544,1,461.000,363.000,,,,0,1,0,0,0.250,interp
327,10.910911,1,457.000,372.000,1.972635,0.284010,,0,1,1,0,0.250,interp
328,10.944278,1,453.000,381.000,1.991018,0.928109,19.311514,0,1,1,1,0.250,interp
329,10.977644,1,449.000,390.000,2.008692,1.547331,18.565630,0,1,1,1,0.250,interp
330,11.011011,1,445.000,399.000,2.025695,2.143089,17.862140,0,0,1,1,0.550,refined
331,11.044378,1,441.000,409.000,2.049299,2.778973,19.070588,0,0,1,1,0.619,refined
332,11.077744,1,437.000,419.000,2.071948,3.389165,18.300030,0,0,1,1,0.606,refined
333,11.111111,1,435.000,430.000,2.124042,4.031787,19.322558,0,0,1,1,0.507,refined
334,11.144478,1,431.000,428.000,2.063239,3.918366,3.856854,0,0,1,1,0.612,refined
335,11.177845,1,433.000,426.000,2.073047,3.802200,3.493861,0,0,1,1,0.634,refined
336,11.211211,1,428.000,418.000,1.956533,3.332157,14.513552,0,0,1,1,0.584,refined
337,11.244578,1,429.000,413.000,1.931954,3.029269,9.107370,0,0,1,1,0.641,refined
338,11.277945,1,428.000,409.000,1.889847,2.783021,7.487182,0,0,1,1,0.688,refined
339,11.311311,1,427.000,406.000,1.854721,2.595726,5.711093,0,0,1,1,0.574,refined
340,11.344678,1,428.000,406.000,1.867064,2.595414,0.370036,0,0,1,1,0.605,refined
341,11.378045,1,428.000,400.000,1.820637,2.213096,11.542223,0,0,1,1,0.555,refined
342,11.411411,1,424.000,400.000,1.770640,2.214354,1.498869,0,0,1,1,0.507,refined
343,11.444778,1,424.000,400.000,1.770640,2.214354,0.000000,0,1,1,1,0.250,interp
344,11.478145,1,424.000,400.000,1.770640,2.214354,0.000000,0,0,1,1,0.533,refined
345,11.511512,1,422.000,405.000,1.785193,2.534233,9.596709,0,0,1,1,0.596,refined
346,11.544878,1,422.000,410.000,1.823930,2.846908,9.442501,0,0,1,1,0.611,refined
347,11.578245,1,420.000,414.000,1.830067,3.093068,7.379700,0,0,1,1,0.636,refined
348,11.611612,1,421.000,417.000,1.864773,3.274294,5.530067,0,0,1,1,0.654,refined
349,11.644978,1,420.000,423.000,1.897166,3.631119,10.737996,0,0,1,1,0.721,refined
350,11.678345,1,418.000,430.000,1.924188,4.036965,12.190139,0,0,1,1,0.674,refined
351,11.711712,1,418.000,431.000,1.931339,4.093941,1.720967,0,1,1,1,0.250,interp
352,11.745078,1,419.000,431.000,1.943073,4.093636,0.351780,0,1,1,1,0.250,interp
353,11.778445,1,419.000,432.000,1.950174,4.150388,1.714107,0,0,1,1,0.638,refined
354,11.811812,1,417.000,430.000,1.912430,4.037269,3.573900,0,0,1,1,0.597,refined
355,11.845179,1,414.000,429.000,1.869885,3.980983,2.114602,0,0,1,1,0.567,refined
356,11.878545,1,414.000,430.000,1.877158,4.038183,1.728103,0,0,1,1,0.553,refined
357,11.911912,1,410.000,430.000,1.830127,4.039402,1.409999,0,0,1,1,0.600,refined
358,11.945279,1,408.000,432.000,1.821350,4.153732,3.436552,0,0,1,1,0.625,refined
359,11.978645,1,405.000,436.000,1.815623,4.379413,6.765846,0,0,1,1,0.690,refined
360,12.012012,1,403.000,437.000,1.799708,4.435662,1.751957,0,0,1,1,0.559,refined
361,12.045379,1,402.000,436.000,1.780761,4.380321,1.753068,0,0,1,1,0.550,refined
362,12.078745,1,401.000,437.000,1.776512,4.436267,1.681515,0,0,1,1,0.550,refined
363,12.112112,1,401.000,437.000,1.776512,4.436267,0.000000,0,0,1,1,0.406,refined
364,12.145479,1,401.000,437.000,1.776512,4.436267,0.000000,0,0,1,1,0.575,refined
365,12.178846,1,401.000,436.000,1.769140,4.380624,1.682182,0,0,1,1,0.769,refined
366,12.212212,1,401.000,436.000,1.769140,4.380624,0.000000,0,0,1,1,0.769,refined
367,12.245579,1,401.000,436.000,1.769140,4.380624,0.000000,0,0,1,1,0.770,refined
368,12.278946,1,400.000,437.000,1.764914,4.436569,1.681455,0,0,1,1,0.800,refined
369,12.312312,1,400.000,435.000,1.750096,4.325066,3.371116,0,0,1,1,0.800,refined
370,12.345679,1,401.000,439.000,1.791168,4.546903,6.761440,0,0,1,1,0.800,refined
371,12.379046,1,401.000,435.000,1.761740,4.324763,6.715698,0,0,1,1,0.754,refined
