Frame,Visibility,X,Y,Source,Confidence
149,1,772,403,refined,0.470
150,1,754,401,refined,0.435
151,1,738,397,refined,0.454
152,1,722,395,refined,0.451
153,1,706,392,refined,0.448
154,1,692,391,refined,0.465
155,1,675,392,refined,0.457
156,1,664,393,refined,0.492
157,1,654,393,refined,0.516
158,1,641,395,refined,0.525
159,1,627,398,refined,0.518
160,1,617,399,refined,0.521
161,1,607,403,refined,0.528
162,1,595,408,refined,0.536
163,1,584,411,refined,0.532
164,1,573,416,refined,0.548
165,1,563,424,interp,0.250
166,1,554,431,interp,0.250
167,1,544,439,interp,0.250
168,1,535,446,interp,0.250
169,1,525,454,refined,0.538
170,1,517,459,refined,0.538
171,1,508,471,refined,0.550
172,1,498,485,refined,0.478
173,1,491,491,refined,0.525
174,1,482,503,refined,0.517
175,1,474,514,refined,0.525
176,1,465,524,refined,0.524
177,1,460,536,refined,0.540
178,1,458,531,refined,0.577
179,1,455,531,refined,0.628
180,1,457,528,refined,0.531
181,1,460,525,refined,0.579
182,1,463,525,refined,0.615
183,1,462,522,refined,0.618
184,1,465,520,refined,0.556
185,1,464,519,refined,0.518
186,1,462,520,refined,0.511
187,1,462,521,refined,0.544
188,1,463,523,refined,0.611
189,1,463,529,refined,0.623
190,1,462,535,refined,0.588
191,1,463,539,refined,0.656
192,1,463,539,refined,0.466
193,1,463,540,refined,0.452
194,1,463,540,interp,0.250
195,1,463,540,refined,0.416
196,1,463,539,refined,0.448
197,1,462,539,refined,0.465
198,1,463,540,refined,0.447
199,1,464,540,refined,0.436
200,1,465,539,refined,0.433
201,1,463,540,refined,0.440
202,1,464,540,refined,0.432
203,1,464,540,interp,0.250
204,1,464,540,refined,0.463
205,1,464,541,refined,0.444
206,1,465,541,refined,0.435
207,1,466,540,refined,0.436
208,1,466,540,refined,0.427
209,1,466,540,refined,0.430
210,1,467,540,refined,0.424
211,1,465,542,refined,0.421
212,1,466,540,refined,0.433
213,1,466,540,refined,0.429
214,1,465,541,refined,0.429
215,1,467,541,refined,0.426
216,1,467,541,refined,0.449
217,1,466,538,refined,0.409
218,1,466,541,refined,0.418
219,1,467,541,refined,0.413
220,1,467,540,refined,0.418
221,1,467,540,refined,0.430
222,1,467,541,refined,0.409
223,1,467,541,refined,0.410
224,1,466,541,refined,0.411
