Frame,Visibility,X,Y,Source,Confidence
259,1,801,191,refined,0.756
260,1,798,180,refined,0.800
261,1,797,167,refined,0.775
262,1,795,156,refined,0.693
263,1,793,150,refined,0.747
264,1,792,143,refined,0.772
265,1,791,138,refined,0.788
266,1,790,133,refined,0.758
267,1,788,130,refined,0.782
268,1,787,128,refined,0.728
269,1,787,128,refined,0.651
270,1,787,127,refined,0.579
271,1,786,127,refined,0.563
272,1,784,129,refined,0.649
273,1,784,131,refined,0.733
274,1,784,134,refined,0.768
275,1,783,138,refined,0.800
276,1,784,142,refined,0.800
277,1,783,147,refined,0.800
278,1,783,153,refined,0.800
279,1,782,160,refined,0.800
280,1,782,168,refined,0.787
281,1,782,175,refined,0.800
282,1,782,185,refined,0.738
283,1,783,192,refined,0.793
284,1,783,202,refined,0.776
285,1,782,212,refined,0.614
286,1,783,221,refined,0.652
287,1,748,230,refined,0.578
288,1,716,230,refined,0.552
289,1,694,232,refined,0.595
290,1,674,235,refined,0.612
291,1,655,239,refined,0.755
292,1,634,245,refined,0.616
293,1,617,250,refined,0.798
294,1,604,254,refined,0.692
295,1,588,260,refined,0.690
296,1,574,268,refined,0.725
297,1,561,275,refined,0.795
298,1,548,284,refined,0.721
299,1,535,294,refined,0.581
300,1,525,303,refined,0.640
301,1,514,310,refined,0.740
302,1,503,322,refined,0.736
303,1,495,336,refined,0.577
304,1,484,343,refined,0.667
305,1,476,356,refined,0.598
306,1,466,370,refined,0.625
307,1,457,384,refined,0.522
308,1,451,398,refined,0.548
309,1,444,414,refined,0.474
310,1,434,428,refined,0.484
311,1,426,439,refined,0.572
312,1,421,458,refined,0.468
313,1,414,472,refined,0.519
314,1,408,490,refined,0.493
315,1,401,507,refined,0.467
316,1,416,486,refined,0.433
317,1,450,422,refined,0.465
318,1,479,377,refined,0.453
319,1,502,344,refined,0.647
320,1,522,313,refined,0.678
321,1,540,286,refined,0.586
322,1,555,264,refined,0.560
323,1,574,243,refined,0.526
324,1,582,232,refined,0.621
325,1,597,216,refined,0.652
326,1,610,201,refined,0.642
327,1,620,192,refined,0.752
328,1,631,180,refined,0.669
329,1,641,174,refined,0.665
330,1,648,167,refined,0.753
331,1,658,161,refined,0.694
332,1,665,161,refined,0.785
333,1,673,155,refined,0.746
334,1,681,154,refined,0.744
335,1,688,156,refined,0.754
336,1,694,156,refined,0.758
337,1,704,157,refined,0.658
338,1,711,159,refined,0.667
339,1,715,162,refined,0.737
340,1,720,165,refined,0.800
341,1,729,169,refined,0.713
342,1,734,177,refined,0.711
343,1,738,183,refined,0.746
344,1,745,188,refined,0.738
345,1,753,210,refined,0.582
346,1,766,258,refined,0.569
347,1,775,297,refined,0.639
348,1,785,327,refined,0.559
349,1,793,352,refined,0.592
350,1,795,380,refined,0.643
351,1,805,407,refined,0.532
352,1,812,431,refined,0.467
353,1,816,450,refined,0.601
354,1,821,474,refined,0.481
355,1,826,493,refined,0.586
356,1,829,517,refined,0.520
357,1,833,507,refined,0.620
358,1,831,464,refined,0.531
359,1,832,423,refined,0.448
360,1,834,399,refined,0.477
361,1,835,375,refined,0.577
362,1,835,363,refined,0.595
363,1,836,344,refined,0.578
364,1,839,330,refined,0.504
365,1,840,322,refined,0.583
366,1,841,318,refined,0.659
367,1,843,312,refined,0.765
368,1,843,306,refined,0.766
369,1,845,302,refined,0.682
370,1,845,301,refined,0.657
371,1,845,300,refined,0.622
372,1,848,299,refined,0.617
373,1,848,299,interp,0.250
374,1,848,299,refined,0.689
375,1,849,305,refined,0.705
376,1,853,306,refined,0.596
377,1,854,313,refined,0.717
378,1,853,312,refined,0.724
379,1,856,320,refined,0.548
380,1,857,325,refined,0.556
381,1,859,332,refined,0.635
382,1,859,338,refined,0.589
383,1,862,349,refined,0.485
384,1,861,354,refined,0.511
385,1,863,363,refined,0.532
386,1,864,372,refined,0.638
387,1,866,387,refined,0.487
388,1,868,394,refined,0.463
389,1,866,403,refined,0.505
390,1,868,402,refined,0.415
391,1,866,395,refined,0.554
392,1,868,390,refined,0.595
393,1,865,384,refined,0.566
394,1,864,380,refined,0.577
395,1,864,380,interp,0.250
396,1,864,380,refined,0.636
397,1,865,380,refined,0.452
398,1,865,379,refined,0.582
399,1,866,380,refined,0.495
400,1,866,380,interp,0.250
401,1,866,380,refined,0.546
402,1,866,386,refined,0.564
403,1,864,385,refined,0.604
404,1,864,393,refined,0.516
405,1,863,397,refined,0.483
406,1,864,401,refined,0.535
407,1,862,399,refined,0.584
408,1,861,399,refined,0.497
409,1,861,397,refined,0.472
410,1,860,400,refined,0.463
411,1,860,399,refined,0.482
412,1,859,398,refined,0.412
413,1,860,398,refined,0.503
414,1,856,396,refined,0.481
415,1,857,396,refined,0.543
416,1,856,394,refined,0.464
417,1,856,394,interp,0.250
418,1,856,394,refined,0.497
419,1,855,400,refined,0.524
420,1,855,401,refined,0.456
421,1,857,402,refined,0.518
422,1,858,401,refined,0.515
423,1,857,401,refined,0.463
424,1,858,400,refined,0.498
425,1,858,400,interp,0.250
426,1,858,400,refined,0.549
427,1,859,399,refined,0.600
428,1,861,401,refined,0.750
429,1,861,401,interp,0.250
430,1,860,402,interp,0.250
431,1,860,402,refined,0.682
432,1,860,400,refined,0.624
433,1,861,399,refined,0.573
434,1,862,401,refined,0.535
435,1,861,401,refined,0.501
436,1,861,401,refined,0.510
437,1,859,400,refined,0.639
438,1,860,401,refined,0.612
439,1,863,400,refined,0.680
440,1,862,400,interp,0.250
441,1,860,400,interp,0.250
442,1,859,400,refined,0.695
443,0,0,0,rejected_static_lock,0.000
444,0,0,0,rejected_static_lock,0.000
445,0,0,0,rejected_static_lock,0.000
446,0,0,0,rejected_static_lock,0.000
447,0,0,0,rejected_static_lock,0.000
448,0,0,0,rejected_static_lock,0.000
449,0,0,0,rejected_static_lock,0.000
450,0,0,0,rejected_static_lock,0.000
451,0,0,0,rejected_static_lock,0.000
452,0,0,0,rejected_static_lock,0.000
453,0,0,0,rejected_static_lock,0.000
454,0,0,0,rejected_static_lock,0.000
455,0,0,0,rejected_static_lock,0.000
456,0,0,0,rejected_static_lock,0.000
457,0,0,0,rejected_static_lock,0.000
458,0,0,0,rejected_static_lock,0.000
459,0,0,0,rejected_static_lock,0.000
460,0,0,0,rejected_static_lock,0.000
461,0,0,0,rejected_static_lock,0.000
462,0,0,0,rejected_static_lock,0.000
463,1,860,404,refined,0.400
464,1,860,404,refined,0.400
465,1,860,404,refined,0.400
466,1,860,404,refined,0.400
467,1,860,404,refined,0.439
468,1,860,404,refined,0.441
469,1,860,404,refined,0.400
