Frame,Visibility,X,Y,Source,Confidence
309,1,487,209,refined,0.800
310,1,486,214,refined,0.776
311,1,482,221,refined,0.800
312,1,474,228,refined,0.758
313,1,468,237,refined,0.734
314,1,464,245,refined,0.742
315,1,460,252,refined,0.778
316,1,456,263,refined,0.709
317,1,453,271,refined,0.800
318,1,448,283,refined,0.733
319,1,445,292,refined,0.724
320,1,441,307,refined,0.646
321,1,439,314,refined,0.725
322,1,436,332,refined,0.656
323,1,431,341,refined,0.586
324,1,430,358,refined,0.630
325,1,425,371,refined,0.601
326,1,424,384,refined,0.606
327,1,420,399,refined,0.581
328,1,419,415,refined,0.596
329,1,419,431,refined,0.531
330,1,416,448,interp,0.250
331,1,413,464,refined,0.503
332,1,410,481,refined,0.521
333,1,409,500,refined,0.508
334,1,440,432,interp,0.250
335,1,471,364,refined,0.586
336,1,494,316,refined,0.585
337,1,517,269,refined,0.606
338,1,534,238,interp,0.250
339,1,550,206,refined,0.690
340,1,563,182,refined,0.800
341,1,578,156,refined,0.738
342,1,589,138,refined,0.751
343,1,599,122,refined,0.800
344,1,608,108,refined,0.800
345,1,619,94,refined,0.769
346,1,626,84,refined,0.800
347,1,632,76,refined,0.800
348,1,641,67,refined,0.800
349,1,648,61,refined,0.800
350,1,654,57,refined,0.800
351,1,661,51,refined,0.800
352,1,667,48,refined,0.800
353,1,672,47,refined,0.800
354,1,679,46,refined,0.800
355,1,685,46,refined,0.784
356,1,688,45,refined,0.800
357,1,695,49,refined,0.800
358,1,699,49,refined,0.800
359,1,704,52,refined,0.800
360,1,709,57,refined,0.800
361,1,714,62,refined,0.800
362,1,720,69,refined,0.800
363,1,726,74,refined,0.800
364,1,729,81,refined,0.800
365,1,734,87,refined,0.800
366,1,738,97,refined,0.775
367,1,742,103,refined,0.800
368,1,747,114,refined,0.789
369,1,751,125,refined,0.730
370,1,755,134,refined,0.763
371,1,758,144,refined,0.749
372,1,762,155,refined,0.740
373,1,764,167,refined,0.712
374,1,768,178,refined,0.717
375,1,771,190,refined,0.691
376,1,774,202,refined,0.705
377,1,777,215,refined,0.578
378,1,780,223,refined,0.575
379,1,782,227,refined,0.654
380,1,784,235,refined,0.599
381,1,788,240,refined,0.678
382,1,790,248,refined,0.735
383,1,790,254,refined,0.767
384,1,791,264,refined,0.675
385,1,794,269,refined,0.767
386,1,795,278,refined,0.800
387,1,795,287,refined,0.739
388,1,797,296,refined,0.747
389,1,796,306,refined,0.763
390,1,798,318,refined,0.731
391,1,799,330,refined,0.723
392,1,798,338,refined,0.660
393,1,800,353,refined,0.657
394,1,799,366,refined,0.647
395,1,801,378,refined,0.680
396,1,802,391,refined,0.633
397,1,802,407,refined,0.624
398,1,802,422,refined,0.582
399,1,802,438,refined,0.577
400,1,803,452,refined,0.508
401,1,767,387,refined,0.495
402,1,744,350,interp,0.250
403,1,720,314,refined,0.591
404,1,698,279,refined,0.632
405,1,683,254,refined,0.618
406,1,665,233,refined,0.596
407,1,654,219,refined,0.657
408,1,642,205,refined,0.718
409,1,633,191,refined,0.788
410,1,624,183,refined,0.800
411,1,616,174,refined,0.800
412,1,608,167,refined,0.800
413,1,601,163,refined,0.800
414,1,595,158,refined,0.800
415,1,590,155,refined,0.800
416,1,583,153,refined,0.800
417,1,576,151,refined,0.800
418,1,571,151,refined,0.800
419,1,566,151,refined,0.800
420,1,562,153,refined,0.800
421,1,558,155,refined,0.800
422,1,554,157,refined,0.800
423,1,551,160,refined,0.800
424,1,548,164,refined,0.800
425,1,545,169,refined,0.800
426,1,541,176,refined,0.800
427,1,538,182,refined,0.800
428,1,536,188,refined,0.800
429,1,533,196,refined,0.800
430,1,530,205,refined,0.748
431,1,546,192,refined,0.755
432,1,572,159,refined,0.649
433,1,594,136,refined,0.741
434,1,610,118,refined,0.796
435,1,628,104,refined,0.763
436,1,643,91,refined,0.753
437,1,655,79,refined,0.800
438,1,667,69,refined,0.791
439,1,680,63,refined,0.800
440,1,689,54,refined,0.800
441,1,700,54,refined,0.796
442,1,709,50,refined,0.800
443,1,718,46,refined,0.800
444,1,726,45,refined,0.800
445,1,733,45,refined,0.800
446,1,740,49,refined,0.800
447,1,749,50,refined,0.800
448,1,756,54,refined,0.800
449,1,764,59,refined,0.800
450,1,769,65,refined,0.800
451,1,775,71,refined,0.800
452,1,781,80,refined,0.800
453,1,787,87,refined,0.800
454,1,792,95,refined,0.800
455,1,798,108,refined,0.800
456,1,802,119,refined,0.800
457,1,807,133,refined,0.800
458,1,813,146,refined,0.792
459,1,815,161,refined,0.739
460,1,816,171,refined,0.800
461,1,820,188,refined,0.800
462,1,824,205,refined,0.800
463,1,827,221,refined,0.764
464,1,830,239,refined,0.798
465,1,832,256,refined,0.800
466,1,835,276,refined,0.799
467,1,836,295,refined,0.456
468,1,839,314,refined,0.671
469,1,796,326,refined,0.507
470,1,737,325,refined,0.578
471,1,698,329,refined,0.591
472,1,663,330,refined,0.784
473,1,636,335,refined,0.612
474,1,616,331,refined,0.532
475,1,598,335,refined,0.527
476,1,583,339,refined,0.517
477,1,569,339,refined,0.518
478,1,560,346,refined,0.506
479,1,551,352,refined,0.521
480,1,543,358,interp,0.250
481,1,536,363,interp,0.250
482,1,528,369,refined,0.529
483,1,521,377,refined,0.489
484,1,514,384,refined,0.512
485,1,508,391,refined,0.527
486,1,505,399,refined,0.502
487,1,498,407,refined,0.502
488,1,495,411,refined,0.538
489,1,490,422,refined,0.514
490,1,490,414,refined,0.514
491,1,489,410,refined,0.524
492,1,487,406,refined,0.550
493,1,486,401,refined,0.532
494,1,484,397,refined,0.569
495,1,482,395,refined,0.534
496,1,481,394,refined,0.543
497,1,477,395,refined,0.530
498,1,477,393,refined,0.554
499,1,477,393,refined,0.543
500,1,474,396,refined,0.569
501,1,473,403,refined,0.562
502,1,471,404,refined,0.564
503,1,470,410,refined,0.565
504,1,467,416,refined,0.573
505,1,469,416,refined,0.505
506,1,469,415,refined,0.532
507,1,472,411,refined,0.502
508,1,472,411,refined,0.503
509,1,472,411,refined,0.463
510,1,472,411,refined,0.488
511,1,472,411,refined,0.547
512,1,474,417,refined,0.564
513,1,475,416,refined,0.491
514,1,475,418,refined,0.504
515,1,476,419,refined,0.514
516,1,478,418,refined,0.525
517,1,478,420,refined,0.543
518,1,478,420,interp,0.250
519,1,479,420,refined,0.475
520,1,479,421,refined,0.443
521,1,477,420,refined,0.432
522,1,479,420,refined,0.431
523,1,479,420,refined,0.474
524,1,479,420,refined,0.437
525,1,479,420,refined,0.453
526,1,479,420,refined,0.437
