Frame,Visibility,X,Y,Source,Confidence
282,1,809,44,refined,0.800
283,1,810,37,refined,0.800
284,1,807,33,refined,0.800
285,1,805,31,refined,0.800
286,1,803,30,refined,0.704
287,1,803,29,refined,0.800
288,1,801,31,refined,0.800
289,1,800,34,refined,0.800
290,1,799,35,refined,0.800
291,1,797,39,refined,0.800
292,1,794,45,refined,0.800
293,1,791,54,refined,0.800
294,1,789,58,refined,0.800
295,1,788,71,refined,0.800
296,1,784,78,refined,0.800
297,1,782,96,refined,0.800
298,1,780,104,refined,0.800
299,1,778,122,refined,0.800
300,1,776,132,refined,0.800
301,1,773,150,refined,0.800
302,1,769,165,refined,0.800
303,1,768,183,refined,0.800
304,1,766,202,refined,0.800
305,1,764,220,refined,0.672
306,1,761,242,refined,0.779
307,1,759,258,refined,0.673
308,1,756,279,refined,0.800
309,1,709,290,refined,0.584
310,1,666,289,refined,0.600
311,1,636,286,refined,0.789
312,1,610,288,refined,0.779
313,1,586,289,refined,0.756
314,1,570,292,interp,0.250
315,1,555,296,interp,0.250
316,1,539,299,refined,0.710
317,1,525,304,refined,0.679
318,1,516,308,interp,0.250
319,1,507,312,refined,0.759
320,1,499,318,refined,0.707
321,1,489,323,refined,0.675
322,1,485,334,refined,0.648
323,1,477,336,refined,0.641
324,1,470,346,refined,0.571
325,1,465,354,refined,0.705
326,1,461,363,interp,0.250
327,1,457,372,interp,0.250
328,1,453,381,interp,0.250
329,1,449,390,interp,0.250
330,1,445,399,refined,0.550
331,1,441,409,refined,0.619
332,1,437,419,refined,0.606
333,1,435,430,refined,0.507
334,1,431,428,refined,0.612
335,1,433,426,refined,0.634
336,1,428,418,refined,0.584
337,1,429,413,refined,0.641
338,1,428,409,refined,0.688
339,1,427,406,refined,0.574
340,1,428,406,refined,0.605
341,1,428,400,refined,0.555
342,1,424,400,refined,0.507
343,1,424,400,interp,0.250
344,1,424,400,refined,0.533
345,1,422,405,refined,0.596
346,1,422,410,refined,0.611
347,1,420,414,refined,0.636
348,1,421,417,refined,0.654
349,1,420,423,refined,0.721
350,1,418,430,refined,0.674
351,1,418,431,interp,0.250
352,1,419,431,interp,0.250
353,1,419,432,refined,0.638
354,1,417,430,refined,0.597
355,1,414,429,refined,0.567
356,1,414,430,refined,0.553
357,1,410,430,refined,0.600
358,1,408,432,refined,0.625
359,1,405,436,refined,0.690
360,1,403,437,refined,0.559
361,1,402,436,refined,0.550
362,1,401,437,refined,0.550
363,1,401,437,refined,0.406
364,1,401,437,refined,0.575
365,1,401,436,refined,0.769
366,1,401,436,refined,0.769
367,1,401,436,refined,0.770
368,1,400,437,refined,0.800
369,1,400,435,refined,0.800
370,1,401,439,refined,0.800
371,1,401,435,refined,0.754
